area_type_Super built-up  Area,area_type_Plot  Area,area_type_Built-up  Area,area_type_Carpet  Area,availability,location_0,location_1,location_2,location_3,location_4,location_5,location_6,location_7,location_8,location_9,location_10,location_11,size,total_sqft,bath,balcony,price
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1080.0,2.0,2.0,72.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1500.0,2.0,1.0,115.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1900.0,3.0,2.0,119.0
1.0,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0,1,1,0,0,2,805.0,2.0,1.0,22.14
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,1153.0,2.0,2.0,56.4
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,1148.0,2.0,2.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,1110.0,2.0,2.0,55.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1100.0,2.0,2.0,42.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1290.0,2.0,2.0,110.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1500.0,2.0,1.0,65.0
1.0,0.0,0.0,0.0,4,0,0,0,0,1,0,0,1,0,0,1,0,2,1080.0,2.0,2.0,39.0
1.0,0.0,0.0,0.0,6,0,0,0,0,0,1,1,1,0,1,1,0,3,1933.0,3.0,1.0,129.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,3500.0,5.0,2.0,150.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,1060.0,2.0,2.0,60.0
1.0,0.0,0.0,0.0,8,0,0,0,0,0,1,0,0,1,0,0,1,1,645.0,1.0,1.0,16.45
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0,8,2600.0,8.0,2.0,180.0
1.0,0.0,0.0,0.0,9,0,0,0,0,0,1,0,0,1,0,0,1,1,645.0,1.0,1.0,16.45
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,1,3,1644.0,3.0,3.0,84.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,1285.0,2.0,3.0,72.5
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1200.0,3.0,1.0,90.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,910.0,2.0,1.0,40.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1577.0,3.0,1.0,70.0
0.0,1.0,0.0,0.0,5,0,0,0,0,1,0,0,1,0,1,1,1,3,4050.0,3.0,2.0,280.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,2420.0,3.0,2.0,185.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,800.0,1.0,1.0,20.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,1060.0,2.0,2.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1270.0,2.0,2.0,93.0
1.0,0.0,0.0,0.0,6,0,0,0,0,1,0,0,1,1,0,1,0,2,900.0,2.0,2.0,22.5
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,1,1,0,1,1,2,1280.0,2.0,1.0,69.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,1200.0,2.0,0.0,95.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1025.0,2.0,2.0,36.0
1.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,1,1,0,0,1,2,1108.0,2.0,1.0,63.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,1,5,1200.0,5.0,2.0,170.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,3,3045.0,3.0,2.0,170.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,4,2900.0,3.0,2.0,300.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,1500.0,3.0,2.0,75.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1295.0,2.0,2.0,43.9
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,1162.0,2.0,1.0,59.9
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1035.0,2.0,2.0,49.2
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,1600.0,4.0,0.0,52.8
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1464.0,3.0,2.0,46.0
1.0,0.0,0.0,0.0,10,0,0,0,0,0,0,1,1,0,1,1,1,3,1866.0,2.0,2.0,61.58
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,700.0,1.0,1.0,26.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,1804.0,3.0,2.0,120.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,913.0,2.0,1.0,32.0
1.0,0.0,0.0,0.0,12,0,0,0,0,1,0,1,0,0,0,1,0,3,1868.0,3.0,2.0,131.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,883.0,2.0,1.0,45.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,900.0,2.0,1.0,110.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,0,3,1664.0,2.0,3.0,73.95
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,2026.0,3.0,2.0,132.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1210.0,2.0,1.0,80.9
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,4,4111.0,4.0,2.0,250.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,1762.0,3.0,3.0,91.45
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1252.0,3.0,3.0,55.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,861.0,2.0,1.0,34.5
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1420.0,2.0,1.0,100.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,1,1,6,1450.0,6.0,0.0,250.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1490.0,3.0,1.0,78.8
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1075.0,2.0,1.0,46.0
1.0,0.0,0.0,0.0,8,0,0,0,0,1,0,1,0,1,0,0,0,3,1425.0,2.0,2.0,94.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1200.0,2.0,1.0,40.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,1,3,1280.0,2.0,2.0,56.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,1084.0,2.0,2.0,50.0
1.0,0.0,0.0,0.0,7,0,0,0,0,0,1,0,0,1,0,0,1,2,1015.0,2.0,2.0,25.88
1.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,1,1,1,1,0,2,1017.0,2.0,1.0,51.25
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1027.0,2.0,2.0,44.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1069.0,2.0,2.0,45.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1349.0,2.0,1.0,98.2
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,0,1,1,2,1005.0,2.0,1.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,1417.0,2.0,3.0,75.0
0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,1,0,1,1,0,1,3,1475.0,3.0,1.0,98.0
0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,0,1,1,1,0,2,950.0,2.0,2.0,47.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,4,2000.0,4.0,0.0,120.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,880.0,3.0,1.0,140.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,1863.0,3.0,2.0,104.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,1010.0,2.0,1.0,29.5
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,1,3,1425.0,2.0,1.0,70.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,1450.0,3.0,0.0,100.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1847.0,3.0,2.0,105.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,1100.0,2.0,3.0,45.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,1,0,1,525.0,1.0,1.0,26.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,1,1,3,1665.0,3.0,2.0,95.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,4,1664.0,4.0,3.0,65.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,0,1,3,1850.0,3.0,3.0,150.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1438.0,2.0,3.0,100.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,0,3,1560.0,3.0,3.0,115.0
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,1,1,0,1,1,2,1350.0,2.0,1.0,55.55
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1550.0,3.0,3.0,67.0
1.0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,1,0,1,1,1,2,1140.0,2.0,2.0,46.5
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,1,1,5,1200.0,5.0,2.0,180.0
1.0,0.0,0.0,0.0,12,0,0,0,0,1,0,1,1,1,0,0,0,2,850.0,2.0,2.0,27.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1280.0,2.0,2.0,75.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,1,1,0,0,1,2,1170.0,2.0,2.0,52.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,1113.0,2.0,1.0,51.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,1385.0,2.0,1.0,83.09
1.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,1,1,0,0,1,2,1128.0,2.0,1.0,65.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1200.0,2.0,2.0,128.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,0,1,1,4,1200.0,4.0,3.0,165.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2390.0,3.0,2.0,415.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,2400.0,4.0,1.0,400.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,3,1464.0,3.0,2.0,56.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1200.0,2.0,2.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,1200.0,2.0,2.0,52.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,1,0,0,3,1150.0,2.0,1.0,55.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,1,1,1,1,0,1,3,1645.0,3.0,2.0,95.0
1.0,0.0,0.0,0.0,3,0,0,0,0,0,0,1,0,0,0,1,1,2,1000.0,2.0,1.0,67.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,4,2650.0,4.0,2.0,198.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,2,1192.0,2.0,2.0,74.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,3,2135.0,3.0,2.0,215.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,0,0,1,1,0,2,1173.0,2.0,1.0,58.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1020.0,2.0,2.0,45.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,3122.0,6.0,2.0,230.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,1600.0,3.0,3.0,64.0
0.0,1.0,0.0,0.0,3,0,0,0,0,1,1,0,0,0,0,1,0,2,1200.0,2.0,0.0,79.0
0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,1230.0,2.0,3.0,48.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1250.0,2.0,2.0,40.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1325.0,2.0,2.0,76.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1850.0,3.0,1.0,150.0
1.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,1,1,1,1,0,1,525.0,2.0,2.0,21.53
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1200.0,2.0,2.0,65.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,1350.0,2.0,0.0,140.0
1.0,0.0,0.0,0.0,6,0,0,0,0,1,1,0,0,0,1,1,0,3,1260.0,3.0,1.0,49.36
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,1,3,1800.0,3.0,0.0,150.0
0.0,1.0,0.0,0.0,12,0,0,0,0,1,1,0,0,1,0,0,0,3,11.0,3.0,2.0,74.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,1100.0,2.0,1.0,43.25
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,1508.0,2.0,1.0,77.0
0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,0,0,1,0,1,1,3,1592.0,3.0,2.0,75.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,1388.0,2.0,3.0,57.0
1.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,630.0,1.0,1.0,28.35
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,2000.0,3.0,2.0,365.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,1,0,1,3,1762.0,3.0,1.0,125.0
1.0,0.0,0.0,0.0,12,0,0,0,0,1,1,0,0,1,1,1,0,2,950.0,2.0,2.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,1,1,1,4,3252.0,5.0,3.0,335.0
1.0,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0,0,1,1,1,2,1116.0,2.0,1.0,50.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1308.0,2.0,2.0,89.04
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,3,1200.0,3.0,0.0,90.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,1,4,1500.0,4.0,2.0,230.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,500.0,1.0,1.0,18.5
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1075.0,2.0,1.0,52.0
1.0,0.0,0.0,0.0,3,0,0,0,0,0,1,0,0,1,0,0,1,1,530.0,1.0,0.0,11.66
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1205.0,2.0,3.0,66.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,1075.0,2.0,2.0,60.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,930.0,2.0,2.0,39.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1380.0,2.0,1.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,2483.0,5.0,2.0,212.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,2,1166.0,2.0,2.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,1050.0,2.0,1.0,65.0
1.0,0.0,0.0,0.0,3,0,0,0,0,1,1,0,1,0,1,1,0,3,2023.71,3.0,2.0,275.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1200.0,2.0,2.0,46.8
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,1600.0,2.0,1.0,108.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,3,1935.0,3.0,2.0,110.0
1.0,0.0,0.0,0.0,5,0,0,0,0,0,1,0,1,1,1,0,0,1,451.0,1.0,0.0,29.9
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,1800.0,3.0,2.0,95.0
1.0,0.0,0.0,0.0,5,0,0,0,0,1,1,0,1,1,0,0,0,3,1400.0,3.0,0.0,77.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,1801.0,3.0,2.0,115.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,1,0,0,1,2,1451.0,2.0,2.0,90.0
0.0,1.0,0.0,0.0,1,0,0,0,0,1,1,0,1,1,0,1,0,2,1200.0,1.0,1.0,36.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1160.0,2.0,2.0,44.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1000.0,2.0,1.0,25.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,950.0,2.0,1.0,40.0
0.0,0.0,1.0,0.0,12,0,0,0,0,1,1,0,1,1,0,1,1,3,1629.0,3.0,2.0,79.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,1580.0,2.0,0.0,134.0
1.0,0.0,0.0,0.0,6,0,0,0,0,0,1,1,1,0,1,1,0,3,1826.0,3.0,2.0,121.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1245.0,2.0,1.0,94.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1145.0,2.0,2.0,45.79
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,1,1,0,0,2,825.0,2.0,1.0,33.0
1.0,0.0,0.0,0.0,8,0,0,0,0,0,1,0,0,1,0,0,0,3,1693.0,3.0,3.0,108.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1113.27,2.0,2.0,53.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,1,1,0,1,2,1460.0,2.0,1.0,58.0
0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1050.0,2.0,1.0,32.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,0,2,1260.0,2.0,2.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,6,700.0,3.0,2.0,120.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1656.0,2.0,1.0,120.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1208.0,3.0,1.0,45.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1910.0,3.0,2.0,161.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3252.0,4.0,1.0,230.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1200.0,2.0,1.0,65.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,0,4,1200.0,4.0,1.0,175.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1175.0,2.0,1.0,82.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,1000.0,2.0,0.0,165.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,1,0,4,1200.0,2.0,0.0,125.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2390.0,3.0,2.0,410.0
1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,12000.0,6.0,3.0,2200.0
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,550.0,1.0,1.0,62.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,370.923994,1.0,0.0,18.5
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,1185.0,2.0,2.0,38.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,750.0,2.0,1.0,38.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,1200.0,7.0,3.0,250.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,1550.0,3.0,3.0,64.5
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,0,3,1760.0,3.0,2.0,88.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,2,1125.0,2.0,2.0,62.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,1350.0,3.0,2.0,150.0
0.0,1.0,0.0,0.0,12,0,0,0,0,0,1,0,1,1,1,1,1,2,1000.0,2.0,1.0,55.0
0.0,0.0,1.0,0.0,8,0,0,0,0,0,1,0,1,1,1,0,1,2,1090.0,2.0,2.0,31.48
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,2,1200.0,2.0,0.0,60.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,3,1991.0,4.0,2.0,103.0
1.0,0.0,0.0,0.0,10,0,0,0,0,1,1,0,0,0,1,1,0,2,1060.0,2.0,1.0,26.5
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,1105.0,2.0,1.0,75.0
0.0,0.0,1.0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,985.0,2.0,2.0,67.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,6,1533.0,5.0,3.0,85.0
1.0,0.0,0.0,0.0,7,0,0,0,0,1,0,1,0,0,1,0,0,3,1590.0,3.0,2.0,79.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1120.0,2.0,2.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,1,2,1069.0,2.0,1.0,55.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1933.0,3.0,2.0,140.0
0.0,0.0,1.0,0.0,3,0,0,0,0,1,1,1,0,0,0,0,0,2,1194.0,2.0,0.0,69.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,0,2,1150.0,2.0,3.0,69.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,2,1240.0,2.0,2.0,47.12
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1419.0,2.0,2.0,48.1
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,1200.0,8.0,2.0,250.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,0,3,2150.0,4.0,2.0,240.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,3,1450.0,3.0,2.0,55.0
1.0,0.0,0.0,0.0,7,0,0,0,0,1,1,1,0,1,1,1,0,3,1630.0,3.0,2.0,68.29
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,708.0,1.0,1.0,40.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1000.0,4.0,3.0,110.0
0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,11890.0,4.0,3.0,700.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1250.0,2.0,1.0,76.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1400.0,2.0,1.0,95.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1670.0,2.0,3.0,57.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,1,3,1750.0,3.0,2.0,100.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,2,1404.0,2.0,1.0,71.0
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,0,3,1715.0,2.0,2.0,95.0
0.0,0.0,1.0,0.0,4,0,0,0,0,0,0,0,1,1,0,0,1,1,630.0,1.0,1.0,34.65
1.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,1752.12,3.0,2.0,135.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,1650.0,3.0,2.0,78.0
1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1295.0,2.0,1.0,55.47
0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1800.0,3.0,2.0,252.0
1.0,0.0,0.0,0.0,9,0,0,0,0,0,0,1,0,0,0,1,1,2,1346.0,2.0,1.0,74.03
0.0,1.0,0.0,0.0,0,0,0,0,0,1,1,1,1,0,0,0,0,4,1200.0,4.0,2.0,200.0
